transfermarkt_id	futbolcu	gol	mac	istatistik_durumu	kulup_sayisi	aciklama
11747	Iwan Roberts	202	647	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
175862	Lee Chapman	202	571	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
680029	Ricardo Ferretti	202	567	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
92225	Aykut Kocaman	201	360	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
118170	Daniel Veyt	201	644	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
466623	Didier Monczuk	201	408	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
37772	Grafite	201	399	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
85456	Horst Hrubesch	201	312	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
40122	Uwe Bein	201	533	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
3585	Tomasz Radzinski	200	500	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
116678	Alessandro Altobelli	199	473	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
9886	Heiðar Helguson	199	552	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
4119	Marcus Stewart	199	664	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
26079	Nenad Mirosavljević	199	611	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
108861	Rolf Kucharski	199	596	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
8194	Stefan Kuntz	199	479	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
6610	Torsten Gütschow	199	440	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
72350	Dieter Hoeneß	198	432	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
229681	Roberto Miranda	198	533	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
76007	Wilhelm Kreuz	198	459	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
135908	Alan Ball	197	850	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
294520	Brian Quinn	197	399	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
264101	Joachim Marx	197	477	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
1263	Márcio Amoroso	197	427	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
23368	Massimiliano Varricchio	197	464	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
4385	Patrick Kluivert	197	373	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
3225	Robbie Fowler	197	460	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
116728	Stoycho Mladenov	197	427	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
234451	Alberto Gallardo	196	383	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
94068	Gerd Klier	196	288	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
65833	Johan Fano	196	480	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
28348	Olivier Sorin	196	177	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
177255	Paul Wilkinson	196	650	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
7142	Serkan Aykut	196	367	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
81312	Shay Holtzman	196	544	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
137260	Artur Jorge	195	288	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
100098	Darko Pančev	195	300	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
130295	Edílson	195	438	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
322752	Ken Charlery	195	616	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
145375	Roberto Boninsegna	195	443	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
102706	Zlatko Vujović	195	452	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
176672	Clive Allen	194	407	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
13792	Dean Holdsworth	194	611	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
222767	Evair	194	414	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
16036	Gianluca Vialli	194	488	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
3267	Marcus Allbäck	194	445	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
131229	Daniel Guzmán	193	520	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
3030	Eduard Glieder	193	477	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
6867	Elvir Bolić	193	450	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
22214	Giorgio Sterchele	193	369	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
28109	Kléber Pereira	193	348	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
224845	Paul Brayson	193	486	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
562435	Žarko Olarević	193	447	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
146667	Dušan Savić	192	391	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
176791	Gordon Davies	192	496	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
717255	Joseph Yegba Maya	192	367	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
130304	Paul Mariner	192	555	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
181703	Renato Gaúcho	192	446	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
101045	Ruud Gullit	192	471	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
307116	Tony Ellis	192	557	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
476629	Claudio Mantovani	191	215	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
457476	Claudio Tarocco	191	227	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
198	Élber Giovane	191	380	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
8687	Orhan Kaynak	191	526	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
6657	Abédi Pelé	190	479	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
3849	Agustín Delgado	190	335	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
174139	Duncan Shearer	190	462	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
150839	Jurrie Koolhof	190	416	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
1527	Lothar Matthäus	190	595	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
6775	Marek Czakon	190	389	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
355623	Massimo Battara	190	246	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
3188	Sylvain Wiltord	190	558	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
117503	V. Philippeercruysse	190	655	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
154016	Cees Schapendonk	189	489	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
152108	Frans Geurtsen	189	380	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
84619	Karl Allgöwer	189	454	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
89854	Paul Linz	189	403	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
135103	Rubén Cano	189	513	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
3750	Yannis Okkas	189	467	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
112252	Ari Hjelm	188	392	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
17301	Bent Christensen Arensøe	188	420	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
1294	Cenk İşler	188	478	EKSIK	11	Weekly match dataset only; historical aggregate unavailable
221394	John Lammers	188	453	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
208862	Michel van Oostrum	188	408	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
132782	Roland Seitz	188	379	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
228238	Enrico Pionetti	187	206	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
188760	Johan Devrindt	187	441	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
112164	Roger Claessen	187	345	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
166852	Victor Pițurcă	187	346	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
177195	Andy Gray	186	484	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
176806	Mick Harford	186	582	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
215622	Willy Wellens	186	728	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
22929	Helgi Sigurðsson	185	435	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
644567	Paul Barnes	185	488	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
3499	Shabani Nonda	185	340	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
10410	Tommy Mooney	185	648	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
312164	Santi Castillejo	184	488	EKSIK	8	Weekly match dataset only; historical aggregate unavailable
282530	Vicky Peretz	184	423	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
658	Andrzej Juskowiak	183	493	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
224246	Craig Maskell	183	470	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
129611	Frank Farina	183	356	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
476632	Giuseppe Spalazzi	183	213	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
328794	Jacky Vergnes	183	376	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
6597	Jozef Kožlej	183	484	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
584	Krasimir Balakov	183	659	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
143552	Robert Gadocha	183	490	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
135784	Roberto Bettega	183	452	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
102187	Abel Balbo	182	392	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
208529	Andy Jones	182	276	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
141201	Eli Ohana	182	420	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
9415	Fernando Baiano	182	379	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
104	Fredi Bobic	182	433	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
3448	Rune Lange	182	303	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
152759	Anto Drobnjak	181	404	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
294249	Hans Eskilsson	181	553	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
234409	Leif Eriksson	181	437	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
3084	Marek Saganowski	181	509	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
8023	Michael Laudrup	181	479	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
99025	Rüdiger Wenzel	181	539	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
95496	Bernd Gersdorff	180	493	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
279	Ebbe Sand	180	402	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
17125	Ertuğrul Sağlam	180	380	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
158582	Graham Arnold	180	453	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
8022	Mark Hughes	180	606	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
348	Michael Preetz	180	510	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
288946	Turlough O'Connor	180	301	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
407245	Cezar Augusto	179	221	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
13773	Frank Ordenewitz	179	447	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
9672	Gert Verheyen	179	518	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
7793	Julio Dely Valdés	179	383	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
97129	Ottmar Hitzfeld	179	305	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
101318	David Platt	178	451	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
7329	Enrico Chiesa	178	505	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
24002	Giorgi Demetradze	178	349	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
106806	Guy Whittingham	178	437	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
51225	Hernán Rengifo	178	454	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
7641	Ismael Urzaiz	178	518	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
8015	Juan Antonio Pizzi	178	392	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
92269	Alan Walsh	177	528	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
369722	Diyan Petkov	177	699	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
104116	Frank Stapleton	177	652	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
151785	Henk Bosveld	177	458	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
150419	José Ángel Ziganda	177	558	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
13806	Karl-Heinz Riedle	177	500	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
42794	Mukhsin Mukhamadiev	177	494	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
176934	Phil Boyer	177	619	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
102705	Safet Sušić	177	525	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
457038	Zijad Švrakić	177	531	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
106934	Bruno Versavel	176	538	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
67394	Chris Moore	176	493	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
117404	Győző Burcsa	176	476	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
195179	Neil Redfearn	176	851	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
486495	Trevor Senior	176	387	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
37318	Dejan Osmanović	175	422	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
58582	Hernán Rodrigo López	175	457	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
